Customer_Id,Churn,Gender,Senior_Citizen,Partner,Dependents,Tenure,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_Tv,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Charges_Monthly,Charges_Total,Total_Days,Charges_Daily,Faixa_Valor_Total,Faixa_Charges_Daily,Grupo_Idade,Tenure_Faixa,Grupo,Churn_Label
0214-JHPFW,0.0,Female,0,1,0,70,0,3,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),57.8,4039.3,2100,1.9234761904761906,2000+,1-2,Não Idoso,60-71,Não Idoso,Não Churn
0215-BQKGS,0.0,Male,0,0,0,30,1,0,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Credit card (automatic),84.3,2438.6,900,2.7095555555555553,2000+,2-3,Não Idoso,24-35,Não Idoso,Não Churn
0218-QNVAS,0.0,Male,0,1,1,71,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Bank transfer (automatic),100.55,7113.75,2130,3.339788732394366,2000+,3-4,Não Idoso,60-71,Não Idoso,Não Churn
0219-QAERP,0.0,Male,0,1,0,30,1,0,No,3,3,3,3,3,3,One year,0,Credit card (automatic),19.8,576.65,900,0.6407222222222222,500-750,0-1,Não Idoso,24-35,Não Idoso,Não Churn
0219-YTZUE,1.0,Male,0,1,1,4,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),84.8,371.9,120,3.0991666666666666,250-500,3-4,Não Idoso,0-11,Não Idoso,Churn
0220-EBGCE,1.0,Male,0,0,0,2,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,85.85,167.3,60,2.7883333333333336,0-250,2-3,Não Idoso,0-11,Não Idoso,Churn
0221-NAUXK,0.0,Male,0,0,1,10,1,0,No,3,3,3,3,3,3,One year,1,Bank transfer (automatic),19.95,219.5,300,0.7316666666666667,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
0221-WMXNQ,0.0,Male,1,0,0,4,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,75.35,273.4,120,2.2783333333333333,250-500,2-3,Idoso,0-11,Idoso,Não Churn
0222-CNVPT,0.0,Male,1,0,0,52,0,3,DSL,1,0,0,0,1,1,Month-to-month,1,Credit card (automatic),48.8,2555.05,1560,1.6378525641025643,2000+,1-2,Idoso,48-59,Idoso,Não Churn
0224-HJAPT,1.0,Male,0,0,0,5,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,47.15,223.15,150,1.4876666666666667,0-250,1-2,Não Idoso,0-11,Não Idoso,Churn
0224-NIJLP,0.0,Male,0,1,1,8,1,0,No,3,3,3,3,3,3,Two year,0,Mailed check,20.15,165.5,240,0.6895833333333333,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
0224-RLWWD,0.0,Female,1,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.3,89.3,60,1.4883333333333333,0-250,1-2,Idoso,0-11,Idoso,Não Churn
0225-ZORZP,0.0,Male,0,0,0,3,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Electronic check,84.3,235.05,90,2.611666666666667,0-250,2-3,Não Idoso,0-11,Não Idoso,Não Churn
0228-MAUWC,0.0,Male,0,0,0,19,1,1,DSL,0,0,1,1,0,0,Month-to-month,0,Electronic check,59.55,1144.6,570,2.008070175438596,1000-1500,2-3,Não Idoso,12-23,Não Idoso,Não Churn
0229-LFJAF,0.0,Male,0,0,0,72,1,1,DSL,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),69.65,4908.25,2160,2.272337962962963,2000+,2-3,Não Idoso,,Não Idoso,Não Churn
0230-UBYPQ,0.0,Male,1,1,0,63,0,3,DSL,1,0,0,1,0,0,One year,0,Bank transfer (automatic),36.1,2298.9,1890,1.2163492063492063,2000+,1-2,Idoso,60-71,Idoso,Não Churn
0230-WEQUW,0.0,Male,0,1,0,66,0,3,DSL,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),56.6,3789.2,1980,1.9137373737373737,2000+,1-2,Não Idoso,60-71,Não Idoso,Não Churn
0231-LXVAP,1.0,Male,0,0,0,1,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,75.9,75.9,30,2.5300000000000002,0-250,2-3,Não Idoso,0-11,Não Idoso,Churn
0233-FTHAV,0.0,Female,0,0,0,60,1,1,Fiber optic,0,0,1,0,0,0,One year,1,Bank transfer (automatic),79.2,4765.0,1800,2.647222222222222,2000+,2-3,Não Idoso,60-71,Não Idoso,Não Churn
0234-TEVTT,0.0,Female,0,1,1,48,0,3,DSL,1,0,1,0,0,1,One year,0,Credit card (automatic),45.0,2196.3,1440,1.5252083333333335,2000+,1-2,Não Idoso,48-59,Não Idoso,Não Churn
0235-KGSLC,1.0,Female,0,0,0,1,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Credit card (automatic),85.55,85.55,30,2.8516666666666666,0-250,2-3,Não Idoso,0-11,Não Idoso,Churn
0236-HFWSV,1.0,Male,0,0,0,15,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.35,1444.65,450,3.2103333333333337,1000-1500,3-4,Não Idoso,12-23,Não Idoso,Churn
0237-YFUTL,0.0,Female,0,1,0,50,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Bank transfer (automatic),109.65,5405.8,1500,3.6038666666666668,2000+,3-4,Não Idoso,48-59,Não Idoso,Não Churn
0238-WHBIQ,0.0,Male,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),89.7,6339.3,2160,2.934861111111111,2000+,2-3,Não Idoso,,Não Idoso,Não Churn
0239-OXEXL,0.0,Female,0,0,0,46,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Mailed check,84.25,3847.6,1380,2.7881159420289854,2000+,2-3,Não Idoso,36-47,Não Idoso,Não Churn
0244-LGNFY,0.0,Female,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),92.65,6733.0,2160,3.1171296296296296,2000+,3-4,Não Idoso,,Não Idoso,Não Churn
0247-SLUJI,0.0,Male,0,1,1,1,1,0,No,3,3,3,3,3,3,Month-to-month,0,Mailed check,19.7,19.7,30,0.6566666666666666,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
0248-IPDFW,0.0,Female,0,0,0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,50.1,50.1,30,1.6700000000000002,0-250,1-2,Não Idoso,0-11,Não Idoso,Não Churn
0248-PGHBZ,0.0,Female,1,0,0,67,1,0,Fiber optic,1,1,0,1,1,0,Two year,1,Bank transfer (automatic),92.45,6140.85,2010,3.0551492537313436,2000+,3-4,Idoso,60-71,Idoso,Não Churn
0253-ZTEOB,0.0,Female,0,1,1,48,1,1,DSL,0,1,0,1,1,1,Two year,0,Electronic check,79.65,3870.3,1440,2.6877083333333336,2000+,2-3,Não Idoso,48-59,Não Idoso,Não Churn
0254-FNMCI,0.0,Female,0,0,0,72,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,109.9,7624.2,2160,3.529722222222222,2000+,3-4,Não Idoso,,Não Idoso,Não Churn
0254-KCJGT,0.0,Male,0,1,0,52,1,1,DSL,1,1,1,1,0,1,One year,1,Credit card (automatic),81.4,4354.45,1560,2.7913141025641024,2000+,2-3,Não Idoso,48-59,Não Idoso,Não Churn
0254-WWRKD,0.0,Female,0,1,1,67,1,0,DSL,0,1,0,0,0,0,One year,0,Credit card (automatic),50.55,3431.75,2010,1.7073383084577114,2000+,1-2,Não Idoso,60-71,Não Idoso,Não Churn
0256-LTHVJ,1.0,Female,0,1,1,28,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,81.05,2227.1,840,2.6513095238095237,2000+,2-3,Não Idoso,24-35,Não Idoso,Churn
0257-KXZGU,0.0,Female,0,1,1,32,1,1,DSL,0,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),62.45,2045.55,960,2.13078125,2000+,2-3,Não Idoso,24-35,Não Idoso,Não Churn
0257-ZESQC,1.0,Female,1,1,0,27,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.2,1929.35,810,2.3819135802469136,1500-2000,2-3,Idoso,24-35,Idoso,Churn
0258-NOKBL,0.0,Male,0,0,0,3,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,0,Electronic check,90.4,268.45,90,2.9827777777777778,250-500,2-3,Não Idoso,0-11,Não Idoso,Não Churn
0259-GBZSH,1.0,Male,0,0,0,2,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.65,181.5,60,3.025,0-250,3-4,Não Idoso,0-11,Não Idoso,Churn
0260-ZDLGK,1.0,Female,0,0,1,9,1,0,DSL,0,0,1,1,1,1,Month-to-month,1,Mailed check,72.9,651.4,270,2.4125925925925924,500-750,2-3,Não Idoso,0-11,Não Idoso,Churn
0263-FJTQO,0.0,Male,0,1,1,50,1,1,DSL,1,0,0,1,1,0,Two year,1,Credit card (automatic),70.5,3486.65,1500,2.3244333333333334,2000+,2-3,Não Idoso,48-59,Não Idoso,Não Churn
0264-CNITK,0.0,Female,0,1,1,71,1,0,No,3,3,3,3,3,3,Two year,0,Bank transfer (automatic),20.1,1389.6,2130,0.652394366197183,1000-1500,0-1,Não Idoso,60-71,Não Idoso,Não Churn
0265-EDXBD,1.0,Male,1,1,0,32,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.9,2303.35,960,2.3993229166666667,2000+,2-3,Idoso,24-35,Idoso,Churn
0265-PSUAE,0.0,Female,0,1,1,16,1,0,Fiber optic,1,0,1,0,1,1,Month-to-month,0,Bank transfer (automatic),100.7,1522.7,480,3.1722916666666667,1500-2000,3-4,Não Idoso,12-23,Não Idoso,Não Churn
0266-CLZKZ,0.0,Female,0,1,1,67,1,1,Fiber optic,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),105.65,6717.9,2010,3.342238805970149,2000+,3-4,Não Idoso,60-71,Não Idoso,Não Churn
0266-GMEAO,0.0,Male,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),114.3,8058.55,2160,3.7308101851851854,2000+,3-4,Não Idoso,,Não Idoso,Não Churn
0268-QKIWO,1.0,Female,0,0,0,3,1,0,No,3,3,3,3,3,3,Month-to-month,0,Electronic check,19.75,58.85,90,0.6538888888888889,0-250,0-1,Não Idoso,0-11,Não Idoso,Churn
0269-XFESX,0.0,Male,0,1,1,23,1,1,No,3,3,3,3,3,3,One year,0,Mailed check,24.35,538.5,690,0.7804347826086957,500-750,0-1,Não Idoso,12-23,Não Idoso,Não Churn
0270-THENM,0.0,Male,0,1,1,72,1,1,DSL,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),69.85,5102.35,2160,2.3621990740740744,2000+,2-3,Não Idoso,,Não Idoso,Não Churn
0274-JKUJR,0.0,Male,0,1,1,7,0,3,DSL,1,1,1,0,1,1,Month-to-month,0,Mailed check,58.85,465.7,210,2.2176190476190474,250-500,2-3,Não Idoso,0-11,Não Idoso,Não Churn
0277-BKSQP,0.0,Male,0,1,1,8,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,54.4,475.1,240,1.9795833333333335,250-500,1-2,Não Idoso,0-11,Não Idoso,Não Churn
0277-ORXQS,0.0,Male,0,1,1,66,0,3,DSL,0,0,0,1,1,1,Two year,0,Bank transfer (automatic),50.55,3364.55,1980,1.6992676767676769,2000+,1-2,Não Idoso,60-71,Não Idoso,Não Churn
0278-YXOOG,1.0,Male,0,0,0,5,1,0,No,3,3,3,3,3,3,Month-to-month,0,Mailed check,21.05,113.85,150,0.759,0-250,0-1,Não Idoso,0-11,Não Idoso,Churn
0280-XJGEX,1.0,Male,0,0,0,49,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),103.7,5036.3,1470,3.4260544217687077,2000+,3-4,Não Idoso,48-59,Não Idoso,Churn
0281-CNTZX,0.0,Male,0,1,0,63,1,0,No,3,3,3,3,3,3,Two year,1,Bank transfer (automatic),19.95,1234.8,1890,0.6533333333333333,1000-1500,0-1,Não Idoso,60-71,Não Idoso,Não Churn
0282-NVSJS,0.0,Female,1,1,1,12,0,3,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,29.3,355.9,360,0.988611111111111,250-500,0-1,Idoso,12-23,Idoso,Não Churn
0285-INHLN,0.0,Male,0,1,1,27,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),54.75,1510.3,810,1.864567901234568,1500-2000,1-2,Não Idoso,24-35,Não Idoso,Não Churn
0289-IVARM,0.0,Female,0,0,0,35,1,0,DSL,1,1,1,0,0,0,Month-to-month,0,Electronic check,60.55,1982.6,1050,1.8881904761904762,1500-2000,1-2,Não Idoso,24-35,Não Idoso,Não Churn
0292-WEGCH,0.0,Female,0,1,1,54,1,1,DSL,0,1,1,1,1,1,Month-to-month,1,Electronic check,86.2,4524.05,1620,2.7926234567901234,2000+,2-3,Não Idoso,48-59,Não Idoso,Não Churn
0295-PPHDO,1.0,Male,0,0,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.45,95.45,30,3.1816666666666666,0-250,3-4,Não Idoso,0-11,Não Idoso,Churn
0295-QVKPB,0.0,Male,0,0,0,5,1,0,DSL,0,0,1,1,1,0,Month-to-month,1,Credit card (automatic),63.95,318.1,150,2.1206666666666667,250-500,2-3,Não Idoso,0-11,Não Idoso,Não Churn
0297-RBCSG,0.0,Male,0,0,0,19,1,0,DSL,0,1,0,1,0,1,One year,1,Bank transfer (automatic),65.35,1231.85,570,2.1611403508771927,1000-1500,2-3,Não Idoso,12-23,Não Idoso,Não Churn
0298-XACET,0.0,Male,0,1,1,52,0,3,DSL,0,1,1,1,1,0,Two year,0,Mailed check,50.2,2554.0,1560,1.6371794871794871,2000+,1-2,Não Idoso,48-59,Não Idoso,Não Churn
0301-FIDRB,0.0,Female,0,1,1,72,0,3,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),63.8,4684.3,2160,2.1686574074074074,2000+,2-3,Não Idoso,,Não Idoso,Não Churn
0301-KOBTQ,0.0,Male,0,0,0,32,1,0,No,3,3,3,3,3,3,Two year,1,Bank transfer (automatic),20.05,614.45,960,0.6400520833333334,500-750,0-1,Não Idoso,24-35,Não Idoso,Não Churn
0302-JOIVN,1.0,Female,0,1,0,8,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Electronic check,101.15,842.9,240,3.5120833333333334,750-1000,3-4,Não Idoso,0-11,Não Idoso,Churn
0303-UNCIP,0.0,Male,0,0,0,41,1,1,DSL,0,0,1,0,0,1,One year,0,Mailed check,65.0,2531.8,1230,2.0583739837398376,2000+,2-3,Não Idoso,36-47,Não Idoso,Não Churn
0303-WMMRN,0.0,Male,0,0,0,5,1,0,No,3,3,3,3,3,3,Month-to-month,1,Mailed check,19.25,86.05,150,0.5736666666666667,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
0305-SQECB,0.0,Female,0,0,1,11,0,3,DSL,1,0,0,1,0,0,One year,1,Mailed check,36.05,402.6,330,1.22,250-500,1-2,Não Idoso,0-11,Não Idoso,Não Churn
0306-JAELE,1.0,Male,0,0,0,5,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,96.1,453.4,150,3.0226666666666664,250-500,3-4,Não Idoso,0-11,Não Idoso,Churn
0307-BCOPK,0.0,Female,0,0,0,16,1,0,No,3,3,3,3,3,3,One year,0,Mailed check,19.05,326.65,480,0.6805208333333332,250-500,0-1,Não Idoso,12-23,Não Idoso,Não Churn
0308-GIQJT,0.0,Male,1,0,0,71,1,1,Fiber optic,0,1,0,1,1,1,One year,0,Bank transfer (automatic),105.75,7382.85,2130,3.4661267605633803,2000+,3-4,Idoso,60-71,Idoso,Não Churn
0308-IVGOK,0.0,Female,0,0,0,11,0,3,DSL,0,1,1,1,0,0,One year,1,Credit card (automatic),40.4,422.6,330,1.2806060606060607,250-500,1-2,Não Idoso,0-11,Não Idoso,Não Churn
0310-MVLET,1.0,Female,0,1,1,61,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,99.15,6010.05,1830,3.2841803278688526,2000+,3-4,Não Idoso,60-71,Não Idoso,Churn
0310-SUCIN,0.0,Female,0,1,0,71,1,0,DSL,1,1,1,1,1,1,One year,1,Bank transfer (automatic),84.8,6046.1,2130,2.838544600938967,2000+,2-3,Não Idoso,60-71,Não Idoso,Não Churn
0310-VQXAM,0.0,Male,0,0,0,9,1,0,No,3,3,3,3,3,3,Month-to-month,0,Mailed check,19.85,178.8,270,0.6622222222222223,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
0311-QYWSS,0.0,Female,0,0,0,6,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,49.45,314.6,180,1.7477777777777779,250-500,1-2,Não Idoso,0-11,Não Idoso,Não Churn
0311-UNPFF,1.0,Female,0,0,0,26,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),88.8,2274.35,780,2.915833333333333,2000+,2-3,Não Idoso,24-35,Não Idoso,Churn
0314-TKOSI,0.0,Female,0,0,0,6,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,55.15,322.9,180,1.7938888888888889,250-500,1-2,Não Idoso,0-11,Não Idoso,Não Churn
0315-LVCRK,0.0,Male,0,0,0,11,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Electronic check,84.8,888.75,330,2.6931818181818183,750-1000,2-3,Não Idoso,0-11,Não Idoso,Não Churn
0318-QUUOB,1.0,Male,0,1,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.55,80.55,30,2.685,0-250,2-3,Não Idoso,0-11,Não Idoso,Churn
0318-ZOPWS,0.0,Female,0,1,0,49,1,0,No,3,3,3,3,3,3,Two year,1,Bank transfer (automatic),20.15,973.35,1470,0.6621428571428571,750-1000,0-1,Não Idoso,48-59,Não Idoso,Não Churn
0319-QZTCO,0.0,Female,0,1,1,3,1,0,DSL,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),58.7,168.6,90,1.8733333333333333,0-250,1-2,Não Idoso,0-11,Não Idoso,Não Churn
0320-DWVTU,0.0,Female,0,0,0,53,1,0,Fiber optic,1,1,1,1,0,1,Two year,0,Mailed check,99.5,5424.25,1590,3.411477987421384,2000+,3-4,Não Idoso,48-59,Não Idoso,Não Churn
0320-JDNQG,1.0,Male,0,1,1,23,1,0,Fiber optic,1,0,0,1,1,1,Month-to-month,1,Electronic check,99.85,2331.3,690,3.378695652173913,2000+,3-4,Não Idoso,12-23,Não Idoso,Churn
0322-CHQRU,1.0,Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.35,89.5,60,1.4916666666666667,0-250,1-2,Não Idoso,0-11,Não Idoso,Churn
0322-YINQP,1.0,Male,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,48.55,48.55,30,1.6183333333333332,0-250,1-2,Não Idoso,0-11,Não Idoso,Churn
0323-XWWTN,0.0,Male,0,0,1,3,1,1,No,3,3,3,3,3,3,Two year,1,Mailed check,26.4,121.25,90,1.3472222222222223,0-250,1-2,Não Idoso,0-11,Não Idoso,Não Churn
0324-BRPCJ,1.0,Female,1,1,0,68,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.2,6851.65,2040,3.3586519607843135,2000+,3-4,Idoso,60-71,Idoso,Churn
0325-XBFAC,1.0,Male,0,0,0,8,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.7,740.3,240,3.0845833333333332,500-750,3-4,Não Idoso,0-11,Não Idoso,Churn
0326-VDYXE,0.0,Female,0,1,0,70,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,97.65,6982.5,2100,3.325,2000+,3-4,Não Idoso,60-71,Não Idoso,Não Churn
0327-WFZSY,0.0,Male,0,1,1,39,1,1,Fiber optic,0,0,1,0,1,1,One year,0,Electronic check,100.0,3835.55,1170,3.2782478632478633,2000+,3-4,Não Idoso,36-47,Não Idoso,Não Churn
0328-GRPMV,1.0,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.1,70.1,30,2.3366666666666664,0-250,2-3,Não Idoso,0-11,Não Idoso,Churn
0329-GTIAJ,1.0,Female,0,0,0,3,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Electronic check,97.9,315.3,90,3.5033333333333334,250-500,3-4,Não Idoso,0-11,Não Idoso,Churn
0330-BGYZE,0.0,Male,0,1,0,60,1,1,Fiber optic,0,1,1,0,1,1,One year,0,Bank transfer (automatic),102.5,6157.6,1800,3.4208888888888893,2000+,3-4,Não Idoso,60-71,Não Idoso,Não Churn
0330-IVZHA,1.0,Female,0,1,0,5,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.95,330.15,150,2.201,250-500,2-3,Não Idoso,0-11,Não Idoso,Churn
0334-GDDSO,1.0,Male,1,0,0,3,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,81.35,233.7,90,2.5966666666666667,0-250,2-3,Idoso,0-11,Idoso,Churn
0334-ZFJSR,0.0,Female,0,1,0,55,1,1,DSL,1,1,0,1,0,0,One year,1,Credit card (automatic),66.05,3462.1,1650,2.0982424242424242,2000+,2-3,Não Idoso,48-59,Não Idoso,Não Churn
0336-KXKFK,0.0,Male,0,0,0,72,0,3,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),61.2,4390.25,2160,2.0325231481481483,2000+,2-3,Não Idoso,,Não Idoso,Não Churn
0336-PIKEI,0.0,Male,1,1,0,72,1,0,DSL,1,1,1,1,1,0,Two year,0,Bank transfer (automatic),74.4,5360.75,2160,2.481828703703704,2000+,2-3,Idoso,,Idoso,Não Churn
0337-CNPZE,1.0,Female,0,0,0,41,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,106.3,4443.45,1230,3.612560975609756,2000+,3-4,Não Idoso,36-47,Não Idoso,Churn
0343-QLUZP,0.0,Male,0,0,0,60,0,3,DSL,1,1,1,0,0,0,Two year,0,Bank transfer (automatic),39.6,2424.5,1800,1.3469444444444445,2000+,1-2,Não Idoso,60-71,Não Idoso,Não Churn
0345-HKJVM,1.0,Female,0,0,0,6,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,89.3,577.6,180,3.208888888888889,500-750,3-4,Não Idoso,0-11,Não Idoso,Churn
0345-XMMUG,0.0,Female,0,1,0,46,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),108.9,4854.3,1380,3.517608695652174,2000+,3-4,Não Idoso,36-47,Não Idoso,Não Churn
0347-UBKUZ,0.0,Female,0,0,0,15,1,0,No,3,3,3,3,3,3,Month-to-month,0,Mailed check,19.9,320.45,450,0.7121111111111111,250-500,0-1,Não Idoso,12-23,Não Idoso,Não Churn
0348-SDKOL,1.0,Female,0,1,0,58,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Credit card (automatic),102.1,5885.4,1740,3.382413793103448,2000+,3-4,Não Idoso,48-59,Não Idoso,Churn
0354-VXMJC,0.0,Male,0,1,1,23,1,0,No,3,3,3,3,3,3,Two year,0,Credit card (automatic),19.6,426.65,690,0.6183333333333333,250-500,0-1,Não Idoso,12-23,Não Idoso,Não Churn
0354-WYROK,1.0,Female,1,1,1,31,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,98.9,2911.3,930,3.130430107526882,2000+,3-4,Idoso,24-35,Idoso,Churn
0356-ERHVT,0.0,Male,0,1,0,11,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),45.9,521.9,330,1.5815151515151515,500-750,1-2,Não Idoso,0-11,Não Idoso,Não Churn
0356-OBMAC,0.0,Female,1,0,0,56,1,1,Fiber optic,0,1,1,1,1,0,Two year,1,Bank transfer (automatic),99.9,5706.3,1680,3.396607142857143,2000+,3-4,Idoso,48-59,Idoso,Não Churn
0357-NVCRI,0.0,Female,0,0,1,25,1,0,No,3,3,3,3,3,3,Month-to-month,0,Credit card (automatic),20.05,471.7,750,0.6289333333333333,250-500,0-1,Não Idoso,24-35,Não Idoso,Não Churn
0361-HJRDX,0.0,Female,0,0,0,68,0,3,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),64.35,4539.6,2040,2.225294117647059,2000+,2-3,Não Idoso,60-71,Não Idoso,Não Churn
0362-RAOQO,0.0,Female,0,0,0,40,1,0,No,3,3,3,3,3,3,Two year,0,Credit card (automatic),19.65,830.25,1200,0.691875,750-1000,0-1,Não Idoso,36-47,Não Idoso,Não Churn
0362-ZBZWJ,1.0,Male,0,0,0,36,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.9,3067.2,1080,2.84,2000+,2-3,Não Idoso,36-47,Não Idoso,Churn
0363-QJVFX,1.0,Male,0,0,0,32,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Credit card (automatic),108.15,3432.9,960,3.5759375,2000+,3-4,Não Idoso,24-35,Não Idoso,Churn
0363-SVHYR,0.0,Male,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),86.85,6263.8,2130,2.9407511737089203,2000+,2-3,Não Idoso,60-71,Não Idoso,Não Churn
0365-BZUWY,0.0,Male,0,1,0,17,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,102.55,1742.5,510,3.4166666666666665,1500-2000,3-4,Não Idoso,12-23,Não Idoso,Não Churn
0365-GXEZS,0.0,Male,0,1,0,18,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,0,Electronic check,78.2,1468.75,540,2.7199074074074074,1000-1500,2-3,Não Idoso,12-23,Não Idoso,Não Churn
0365-TRTPY,0.0,Female,0,0,0,37,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),91.2,3382.3,1110,3.0471171171171174,2000+,3-4,Não Idoso,36-47,Não Idoso,Não Churn
0366-NQSHS,0.0,Male,0,0,0,2,1,0,No,3,3,3,3,3,3,Month-to-month,0,Mailed check,19.35,46.35,60,0.7725000000000001,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
0369-ZGOVK,0.0,Female,0,1,1,28,1,0,Fiber optic,0,0,0,0,0,0,One year,1,Bank transfer (automatic),70.4,1992.2,840,2.3716666666666666,1500-2000,2-3,Não Idoso,24-35,Não Idoso,Não Churn
0373-AIVNJ,0.0,Male,0,0,0,9,0,3,DSL,1,1,1,0,0,0,One year,0,Mailed check,39.55,373.0,270,1.3814814814814815,250-500,1-2,Não Idoso,0-11,Não Idoso,Não Churn
0374-AACSZ,0.0,Female,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,50.15,50.15,30,1.6716666666666666,0-250,1-2,Não Idoso,0-11,Não Idoso,Não Churn
0374-FIUCA,0.0,Male,0,1,0,65,1,0,No,3,3,3,3,3,3,Two year,1,Credit card (automatic),20.4,1414.45,1950,0.7253589743589743,1000-1500,0-1,Não Idoso,60-71,Não Idoso,Não Churn
0374-IOEGQ,0.0,Female,0,0,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.6,122.7,90,1.3633333333333333,0-250,1-2,Não Idoso,0-11,Não Idoso,Não Churn
